id,name,artist,deezer_genre,ai_genre,confidence,chart_source,fetched_at,rank,has_preview
deezer:1509496722,"Sinnerman (Sofi Tukker Remix)","Nina Simone",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.196Z,683462,yes
deezer:95987826,"Admirável Chip Novo","Pitty",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.498Z,683292,no
deezer:911085,"In A Sentimental Mood","Duke Ellington",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.904Z,681987,yes
deezer:3656706392,"Voilà (Live)","André Rieu",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.382Z,681071,yes
deezer:3989537441,"Fior Di Macchia","NTO",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-14T18:42:08.821Z,679579,yes
deezer:1844670757,"Il Mio Rifugio (Original Motion Picture Soundtrack from Tandem)","Richard Cocciante",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.249Z,674882,yes
deezer:71927345,"True Sorry","Ibrahim Maalouf",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.130Z,672837,yes
deezer:602454252,"Desafinado","Stan Getz",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.229Z,671769,yes
deezer:73704169,"I Feel Good (I Got You)","James Brown",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.074Z,669075,yes
deezer:3144730,"It's A Small World (Disneyland Paris version)","Cast – Disneyland Paris",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.327Z,661946,yes
deezer:931207382,"Été","Antonio Vivaldi",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.415Z,660885,yes
deezer:611346,"Boogie Wonderland (with The Emotions Album Version)","Earth, Wind & Fire",PT_kizomba_palop,UNCLASSIFIED,0,chart_PT_kizomba_palop,2026-06-15T16:41:34.991Z,659124,yes
deezer:2376304835,"Baddadan","Chase & Status",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.111Z,656821,yes
deezer:3885076851,"Meow Meow (Super Slowed)","heapper",musique-brésilienne,UNCLASSIFIED,0,brazilian,2026-06-10T21:46:23.671Z,654070,no
deezer:2144435437,"Don't Let Me Be Misunderstood","Nina Simone",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:58.141Z,650000,yes
deezer:2831985852,"Doigts de Metal","Ultra Vomit",GL_metal,UNCLASSIFIED,0,chart_GL_metal,2026-06-15T16:41:56.479Z,643809,yes
deezer:16988518,"O Astronauta de Mármore (Starman)","Nenhum De Nós",pop,UNCLASSIFIED,0,pop-rock-portugues,2026-06-15T16:42:07.764Z,639056,no
deezer:668944902,"Nuits d'Arabie","Bernard Alane",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.426Z,638252,yes
deezer:390099141,"On My Mind (Jorja Smith X Preditah)","Jorja Smith",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.655Z,636214,yes
deezer:85268732,"Réflexion (De ""Mulan""/Bande Originale Française du Film)","Marie Galey",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.559Z,634279,yes
deezer:13265455,"Olhar 43","RPM",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-15T16:42:07.886Z,633210,no
deezer:12493507,"First of the Year (Equinox)","Skrillex",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:06.202Z,628305,yes
deezer:72318749,"O Girassol (Versão Acústica)","Ira!",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.742Z,626058,no
deezer:3256923831,"PASSO BEM SOLTO (Extreme Slowed)","ATLXS",PT_classica_tuga,UNCLASSIFIED,0,chart_PT_classica_tuga,2026-06-15T16:41:34.226Z,623782,yes
deezer:4005592611,"Power In Numbers","HO99O9",GL_metal,UNCLASSIFIED,0,playlist_GL_metal,2026-06-15T16:42:09.459Z,610865,yes
deezer:72318756,"Eu Quero Sempre Mais (feat. Pitty) (Versão Acústica)","Ira!",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.787Z,608949,no
deezer:350038551,"A Mais Pedida (Ao Vivo | Acústico)","Raimundos",pop-rock-portugues,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.798Z,602755,no
deezer:143246746,"Too Late","Youn Sun Nah",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.133Z,602185,yes
deezer:128949480,"Purple Lamborghini","Skrillex",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:06.191Z,600325,yes
deezer:3408789741,"Cê Deve Tá Linda","Orochi",hip-hop-rap,UNCLASSIFIED,0,portugal,2026-06-10T18:14:59.769Z,600086,no
deezer:1123828,"Below The Bassline","Ernest Ranglin",jazz,UNCLASSIFIED,0,reggae,2026-06-11T18:02:16.696Z,599518,yes
deezer:549279042,"Everybody Loves The Sunshine","Roy Ayers",jazz,UNCLASSIFIED,0,,2026-06-10T21:46:23.693Z,597770,no
deezer:144735112,"Mantenha o Respeito","Planet Hemp",BR_pop_rock_brasileiro,UNCLASSIFIED,0,playlist_BR_pop_rock_brasileiro,2026-06-15T16:42:08.052Z,597253,yes
deezer:1084242152,"I Wished On The Moon","Diana Krall",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.744Z,596839,yes
deezer:3972067871,"Voicetrack Generation","Anetha",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-14T18:42:08.899Z,596439,yes
deezer:6430916,"Jackie Tequila","Skank",pop,UNCLASSIFIED,0,pop-rock-portugues,2026-06-10T11:41:11.842Z,591532,no
deezer:1226151922,"Home","SE-Quartet",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.789Z,585233,yes
deezer:1444366372,"You Must Believe In Spring","Bill Evans",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.844Z,583101,yes
deezer:3256750,"My Kinda Blues","Teddy Edwards",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.801Z,576292,yes
deezer:401682762,"New Waltz","Fred Nardin",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.778Z,575715,yes
deezer:570239,"Moonlight Serenade","Glenn Miller",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.955Z,574345,yes
deezer:540485,"Where or When","Wynton Marsalis",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.811Z,574249,yes
deezer:3983481001,"Yasmine Alsham","Acid Arab",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-14T18:42:08.921Z,573976,yes
deezer:1745840597,"Disco Arranhado (Funk Remix)","Malu ",PT_fado,UNCLASSIFIED,0,chart_PT_fado,2026-06-15T16:41:51.737Z,568627,yes
deezer:1064775022,"Rise","Herb Alpert",jazz,UNCLASSIFIED,0,,2026-06-08T16:50:11.029Z,568051,no
deezer:578513132,"Sifflez en travaillant (De ""Blanche Neige et les Septs Nains""/Bande Originale Française du Film)","Rachel Pignot",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.526Z,568026,yes
deezer:598063722,"Supercalifragilistic (De ""Mary Poppins"")","Eliane Thibault",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.515Z,567514,yes
deezer:598063632,"Tu t'envoles (De ""Peter Pan"")","Chœurs - Peter Pan",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.471Z,566137,yes
deezer:543098922,"O Grande Amor","Stan Getz",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.911Z,560267,yes
deezer:598063692,"Cruella De Ville (De ""Les 101 Dalmatiens"")","Chœurs - Les 101 Dalmatiens",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.316Z,557230,yes
deezer:76278124,"Joyeux non-anniversaire","Cast of Alice in Wonderland",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.493Z,546766,yes
deezer:3124606,"Pannonica","Chick Corea",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.708Z,545868,yes
deezer:1073809402,"Chopin: Prelude Op. 28 #4 (Live in Paris / 2018)","Chick Corea",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.878Z,543963,yes
deezer:1060917602,"Reminiscence","ESPEN ERIKSEN TRIO",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.922Z,539679,yes
deezer:599991,"Dirge","Death in Vegas",,UNCLASSIFIED,0,FR_french_touch_electro,2026-06-15T19:15:45.177Z,538961,yes
deezer:2015051537,"Barney's","The Groove Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.657Z,538869,yes
deezer:598063952,"Nuits d'Arabie (De ""Aladdin"")","Bernard Alane",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.537Z,537246,yes
deezer:606129202,"Just One Of Those Things","Oscar Peterson",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.719Z,535777,yes
deezer:11495726,"Rapture (feat.Nadia Ali)","iiO",french-touch-electro,UNCLASSIFIED,0,rap tuga,2026-06-10T01:20:24.505Z,527714,no
deezer:1073818772,"If It's Magic","ARTEMIS",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:14.988Z,525721,yes
deezer:2019074747,"I Saw The Sun","Nick Osman Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.786Z,525504,yes
deezer:2466125835,"JOY (I Did You Wrong)","Joy Anonymous",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.961Z,524165,yes
deezer:563842092,"Homegrown","Rymden",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.177Z,514648,yes
deezer:76278139,"La chanson de la pluie (De ""Bambi""/Bande Originale Française du Film)","Chœurs - Bambi",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.548Z,514616,yes
deezer:2018988407,"Willow","More Than Jazz",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.808Z,514476,yes
deezer:1522739122,"I'll Know","Bill Charlap Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.731Z,510922,yes
deezer:549326752,"Moonlight In Vermont","Stan Getz",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.110Z,507169,yes
deezer:3149562,"Blue Skies","Art Tatum",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.875Z,506171,yes
deezer:1922181237,"Autumn In New York","Mayfare Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.830Z,505881,yes
deezer:2019074797,"Imagination","The North Sea Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.797Z,505005,yes
deezer:2019077217,"I Concentrate On You","The Blue Green",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.775Z,503591,yes
deezer:1765393197,"Counting Stars","Rainy Days Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.753Z,501940,yes
deezer:552385922,"Hello","The Count Basie Orchestra",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.000Z,499981,yes
deezer:589789082,"The Windmills of Your Mind","Paolo Fresu",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.088Z,499578,yes
deezer:681554692,"Sambacara","Tropical Jazz Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.055Z,499514,yes
deezer:1176303,"You've Changed","Keith Jarrett Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.841Z,496841,yes
deezer:606467242,"Still Awake","Yaron Herman Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.033Z,496156,yes
deezer:654735962,"Come What May","Joshua Redman Quartet",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.199Z,494954,yes
deezer:3989655111,"BRING THE LIGHT","Ibrahim Maalouf",GL_jazz_lounge,UNCLASSIFIED,0,chart_GL_jazz_lounge,2026-06-15T16:41:57.874Z,494567,yes
deezer:714369342,"Hi-Diddle Di Di (De ""Pinocchio""/Bande Originale Française du Film)","Jean Lussac",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.482Z,489747,yes
deezer:932473,"Someday My Prince Will Come","Bill Evans",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.210Z,488150,yes
deezer:2193348,"Kiss From A Rose","Julia Hülsmann Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.121Z,485986,yes
deezer:670530512,"Influencia do Jazz","Paula Morelenbaum",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.144Z,485017,yes
deezer:909129662,"trigger (André Manoukian Piano Version)","FORM",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.919Z,483913,yes
deezer:7077135,"Body and Soul","Erroll Garner",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.908Z,480817,yes
deezer:3105576,"Lullaby Of The Leaves (1998 Digital Remaster)","Gerry Mulligan",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.155Z,480714,yes
deezer:74529519,"Ahmad's Blues","Ahmad Jamal",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.930Z,479868,yes
deezer:13275100,"Garota de Berlim","Tokyo",BR_pop_rock_brasileiro,UNCLASSIFIED,0,playlist_BR_pop_rock_brasileiro,2026-06-15T16:42:07.144Z,475180,yes
deezer:1060900252,"Old Maps (feat. Varduhi Art School Children's Choir)","Tigran Hamasyan",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.897Z,474514,yes
deezer:2495216,"Stars Fell On Alabama","Stan Getz",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.221Z,473098,yes
deezer:2525830831,"Rapture","Sander van doorn",dance,UNCLASSIFIED,0,rap tuga,2026-06-10T01:20:24.550Z,472432,no
deezer:1910560637,"Thoughtful Proposal","James Jackson Jazz Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.952Z,471781,yes
deezer:1272358272,"God Bless The Child","Ola W Jansson",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.941Z,471445,yes
deezer:2603390,"I Thought About You","Keith Jarrett Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.886Z,469763,yes
deezer:2649677682,"Rebel","FindMyName",,UNCLASSIFIED,0,UK_uk_garage_dnb,2026-06-15T21:10:20.029Z,469263,yes
deezer:4481741,"Incredible","M-Beat",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.105Z,469162,yes
deezer:714369312,"Sifflez vite vite (De ""Pinocchio""/Bande Originale Française du Film)","Christiane Legrand",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:13.582Z,466914,yes
deezer:1558882982,"Change of Heart","Turtleneck Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.986Z,466865,yes
deezer:3112680181,"Nostalgica","I Hate Models",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.055Z,465455,yes
deezer:1836732597,"Maze of Tranquility","Martin Landström",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.963Z,461315,yes
deezer:1668164732,"Balling","Vibe Chemistry",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.078Z,458100,yes
deezer:349721961,"No Moon at All","Lorez Alexandria",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.188Z,457635,yes
deezer:2119676227,"Beautiful Sunrise","Arta Porting",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.285Z,455001,yes
deezer:2566195592,"A Poetic City","Kristian Hart Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.218Z,449900,yes
deezer:14615941,"Kill EVERYBODY","Skrillex",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:06.302Z,449769,yes
deezer:3470588,"The Mood Is Mellow","George Shearing Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.063Z,448592,yes
deezer:2255536597,"Everybody Loves The Sunshine","Netsky",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.873Z,448508,yes
deezer:1800888857,"Evening Silence","Three Four Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.008Z,447098,yes
deezer:1625167822,"Comme Il Faut","Lia Riggs Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:15.997Z,446935,yes
deezer:3100151851,"Twin Souls","I Hate Models",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.067Z,446935,yes
deezer:2298587,"Gotta Get Thru This (D'N'D Radio Edit)","Daniel Bedingfield",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.604Z,445893,yes
deezer:3364851531,"Slow Burner","Interplanetary Criminal",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.710Z,444136,yes
deezer:3170386591,"Mawa","Chelsea Dinorath",soul,UNCLASSIFIED,0,kizomba_palop,2026-06-11T18:17:39.865Z,443685,yes
deezer:2548597702,"Out of Nowhere","Alec Taylor Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.196Z,440951,yes
deezer:711923582,"Slide","Hara Noda",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.207Z,440549,yes
deezer:4042890021,"Soon (feat. Gaëtan Roussel)","Mosimann",UK_uk_garage_dnb,UNCLASSIFIED,0,chart_UK_uk_garage_dnb,2026-06-15T16:41:54.606Z,440286,yes
deezer:1963190167,"Winter in Munich","James Jackson Jazz Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.030Z,439595,yes
deezer:2009244617,"Fleet Street","Marc Henley Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.019Z,439384,yes
deezer:1625234782,"Birds Down South","Jasmine Patterson",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.118Z,438779,yes
deezer:3910363121,"Phoenix","Marshmello",dance,UNCLASSIFIED,0,portugal,2026-06-10T01:31:37.802Z,437551,no
deezer:1912660177,"The Masquerade Is Over","Mark Roswell Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.052Z,437350,yes
deezer:4679943,"Amanhã De Manhã","Doce",PT_classica_tuga,UNCLASSIFIED,0,playlist_PT_classica_tuga,2026-06-15T16:42:02.040Z,436249,yes
deezer:2285438267,"Sentir Saudade","Kura",dance,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-13T19:38:18.690Z,436076,yes
deezer:1152338,"Fly Me To The Moon (Live)","Diana Krall",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.694Z,433935,yes
deezer:2266530267,"Loucamente","D.a.M.A",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-13T19:38:18.713Z,432459,yes
deezer:2302607445,"Behind The Counter","Astoria Three",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.229Z,431826,yes
deezer:1782116957,"Nuages Creux","Lydia Baskow Trio",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.256Z,430125,yes
deezer:4009902581,"Rapture","Gaullin",french-touch-electro,UNCLASSIFIED,0,rap tuga,2026-06-10T01:20:24.616Z,428388,no
deezer:3619920092,"Chinesa","MC HK DA 7",soul,UNCLASSIFIED,0,funk-brasileiro,2026-06-10T00:52:41.059Z,426570,no
deezer:1043640,"Forever in Love","Kenny G",jazz,UNCLASSIFIED,0,,2026-06-08T16:50:11.033Z,421990,no
deezer:4024324421,"Raga of Revenge (From ""DC"")","Anirudh Ravichander",asian,UNCLASSIFIED,0,indian,2026-06-09T22:41:41.582Z,420313,no
deezer:128341795,"A Portuguesa É a Mais Linda","Jorge Ferreira",classica-portuguesa,UNCLASSIFIED,0,PT_classica_tuga,2026-06-15T16:41:59.536Z,417524,yes
deezer:2255643517,"Come Together","Urbandawn",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.150Z,409908,yes
deezer:432057162,"A Little Bit Of Luck","DJ Luck & MC Neat",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.515Z,407863,yes
deezer:12020956,"Raga Jhinjhoti","Hariprasad Chaurasia",asian,UNCLASSIFIED,0,indian,2026-06-09T22:41:41.593Z,407745,no
deezer:3642995152,"Planos","Cubita",pop,UNCLASSIFIED,0,kizomba_palop,2026-06-11T18:17:39.976Z,406749,yes
deezer:144535600,"Do You Really Like It? (Radio Edit)","DJ Pied Piper & The Masters Of Ceremonies",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.582Z,405937,yes
deezer:2019304597,"CASA","D.a.M.A",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-14T12:44:37.291Z,405237,yes
deezer:1181535,"My Foolish Heart (Live)","Bill Evans",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.983Z,404096,yes
deezer:2367062475,"Free","Emz",,UNCLASSIFIED,0,UK_uk_garage_dnb,2026-06-15T21:10:20.039Z,403263,yes
deezer:85156032,"Eu Sei, Tu És ...","Santamaria",classica-portuguesa,UNCLASSIFIED,0,PT_classica_tuga,2026-06-15T16:41:59.469Z,398689,yes
deezer:3321505341,"WASTING TIME","In Parallel",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.753Z,397619,yes
deezer:36216221,"Tiro Liro À Minha Maneira","Jorge Ferreira",pop,UNCLASSIFIED,0,PT_classica_tuga,2026-06-15T16:42:02.328Z,397039,yes
deezer:2186093,"Body Groove (Mix Mc Version)","Architechs",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.615Z,395096,yes
deezer:946746,"Sweet Harmony","Liquid",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:05.659Z,394972,yes
deezer:17841373,"Menina Estás à Janela","UHF",pop_tuga,UNCLASSIFIED,0,PT_pop_rock_tuga,2026-06-15T11:40:35.949Z,394422,yes
deezer:720605782,"Dusk Train To Doha (Live)","Jon Batiste",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.683Z,392199,yes
deezer:3003034881,"WAKE AND BREAK","Oppidan",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.917Z,392092,yes
deezer:2097041307,"BACK PACK","SamRecks",,UNCLASSIFIED,0,UK_uk_garage_dnb,2026-06-15T21:10:20.050Z,389513,yes
deezer:1693217457,"A Gift For Edwina (From the Netflix Series “Bridgerton Season Two”)","Kris Bowers",GL_soundtracks,UNCLASSIFIED,0,playlist_GL_soundtracks,2026-06-15T16:42:12.473Z,384294,yes
deezer:2412652025,"BADDERS","Peekaboo",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.995Z,383054,yes
deezer:2172217427,"Rapture","Jalen Ngonda",r-n-b,UNCLASSIFIED,0,rap tuga,2026-06-10T01:20:24.694Z,377353,no
deezer:561133252,"Nature Boy (Live At The Royal Albert Hall / 02 April 2018)","Gregory Porter",GL_jazz_lounge,UNCLASSIFIED,0,playlist_GL_jazz_lounge,2026-06-15T16:42:16.706Z,375847,yes
deezer:3376894521,"Raw","MPH",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:03.787Z,374393,yes
deezer:2214088847,"Mash up the Dance","Watch the Ride",UK_uk_garage_dnb,UNCLASSIFIED,0,playlist_UK_uk_garage_dnb,2026-06-15T16:42:04.674Z,374132,yes
